student_id,name,age,gender,email,phone,education_level,qualification,specialization,background,college_name,graduation_year,cgpa,backlogs,preferred_domain
STU09313,Bhavani Luthra,21,Female,bhavaniluthra134@gmail.com,9650333372,Undergraduate,B.Com,Commerce,No,"Mahatma Gandhi University, Kottayam",2026,8.5,No,Business Analytics
STU09314,Shaurya Bhattacharyya,21,Male,shauryabhattacharyya742@gmail.com,9635480379,Undergraduate,B.Tech,ECE,No,College of Engineering Trivandrum,2026,7.29,No,AI/ML
STU09315,Falguni Sunder,30,Female,falgunisunder939@gmail.com,9146239617,Working Professional,MCA,Computer Applications,Yes,"Model Engineering College, Kochi",2020,8.74,No,MERN Stack
STU09316,Hamsini Singhal,20,Female,hamsinisinghal556@gmail.com,9293022487,Undergraduate,B.Tech,Civil,No,"Model Engineering College, Kochi",2026,6.46,No,Business Analytics
STU09317,Watika Kalita,22,Female,watikakalita562@gmail.com,9797309407,Postgraduate,M.Tech,CSE,Yes,"Jain University, Bengaluru",2026,8.23,No,Python
STU09318,Devansh Babu,16,Male,devanshbabu477@gmail.com,9580797087,10th,10th,General,No,"St. Joseph's Higher Secondary School, Kozhikode",2026,7.21,No,DevOps
STU09319,Dipta Comar,26,Male,diptacomar753@gmail.com,9644258151,Postgraduate,MCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2025,9.05,No,AI/ML
STU09320,Chatura Baral,23,Female,chaturabaral375@gmail.com,9110368259,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2024,5.63,Yes,Python
STU09321,Megha Nagarajan,26,Female,meghanagarajan432@gmail.com,9427104290,Postgraduate,MCA,Computer Applications,Yes,College of Engineering Trivandrum,2024,6.42,No,DevOps
STU09322,Bishakha Krishna,26,Female,bishakhakrishna294@gmail.com,9246709988,Working Professional,M.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2024,6.21,Yes,DevOps
STU09323,Yauvani Brahmbhatt,30,Female,yauvanibrahmbhatt851@gmail.com,9413287073,Working Professional,M.Sc,Data Science,Yes,"St. Xavier's College, Mumbai",2020,7.02,No,Python
STU09324,Yatan Bansal,20,Female,yatanbansal160@gmail.com,9395598541,Undergraduate,B.Sc,Computer Science,Yes,"Christ University, Bengaluru",2026,6.89,No,AI/ML
STU09325,Pratyush Devan,24,Male,pratyushdevan568@gmail.com,9856291332,Postgraduate,MCA,Computer Applications,Yes,College of Engineering Trivandrum,2026,6.67,Yes,DevOps
STU09326,Geetika Luthra,22,Female,geetikaluthra500@gmail.com,9501941585,Undergraduate,B.Tech,Civil,No,College of Engineering Trivandrum,2026,9.04,No,UI/UX Design
STU09327,Deepa Loyal,25,Male,deepaloyal381@gmail.com,9706765530,Postgraduate,MCA,Computer Applications,Yes,"Model Engineering College, Kochi",2025,6.83,No,MERN Stack
STU09328,Upkaar Chander,30,Male,upkaarchander26@gmail.com,9222095284,Postgraduate,MBA,Business Administration,No,Cochin University of Science and Technology,2017,6.92,No,Data Science
STU09329,Jairaj Mukherjee,19,Female,jairajmukherjee82@gmail.com,9926715149,Diploma,Diploma,CSE,Yes,"Model Polytechnic College, Vadakara",2026,6.21,No,Data Science
STU09330,Harinakshi Khalsa,20,Female,harinakshikhalsa500@gmail.com,9452792805,Undergraduate,B.Tech,ECE,No,"University of Kerala, Thiruvananthapuram",2026,8.95,No,MERN Stack
STU09331,Krishna Barman,30,Female,krishnabarman917@gmail.com,9791919593,Working Professional,M.Sc,Computer Science,Yes,"Jain University, Bengaluru",2020,5.98,No,MERN Stack
STU09332,Bhavini Dass,28,Female,bhavinidass442@gmail.com,9358204172,Working Professional,M.Sc,Computer Science,Yes,Cochin University of Science and Technology,2021,7.96,No,Data Science
STU09333,Barkha Chhabra,19,Female,barkhachhabra38@gmail.com,9585643806,12th,12th,Science,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,6.78,No,DevOps
STU09334,Chavvi Kamdar,22,Male,chavvikamdar979@gmail.com,9751648865,Undergraduate,BCA,Computer Applications,Yes,Indian Institute of Technology Madras,2025,8.36,No,DevOps
STU09335,Jagvi Kara,20,Female,jagvikara102@gmail.com,9555321301,Undergraduate,BBA,Business Administration,No,"Jain University, Bengaluru",2026,7.12,No,Python
STU09336,Yadavi Sama,22,Female,yadavisama16@gmail.com,9330977172,Postgraduate,MBA,Business Administration,No,"Madras Christian College, Chennai",2026,6.7,No,Business Analytics
STU09337,Faqid Subramanian,16,Female,faqidsubramanian116@gmail.com,9139033981,10th,10th,General,No,"Loyola School, Thiruvananthapuram",2026,6.96,No,MERN Stack
STU09338,Manthan Gandhi,20,Male,manthangandhi495@gmail.com,9871899834,Undergraduate,B.Sc,Mathematics,No,"Anna University, Chennai",2026,7.5,No,MERN Stack
STU09339,Indrajit Jayaraman,28,Female,indrajitjayaraman591@gmail.com,9513875825,Working Professional,M.Sc,Data Science,Yes,"Mahatma Gandhi University, Kottayam",2021,5.99,Yes,DevOps
STU09340,Logan Sathe,20,Male,logansathe829@gmail.com,9886977231,Diploma,Diploma,Civil,No,"Government Polytechnic College, Kozhikode",2026,9.4,No,DevOps
STU09341,Balvan Devan,21,Female,balvandevan649@gmail.com,9259567103,Undergraduate,B.Sc,Computer Science,Yes,"Jain University, Bengaluru",2026,7.8,No,DevOps
STU09342,Anvi Bobal,19,Male,anvibobal43@gmail.com,9937392172,12th,12th,Commerce,No,"St. Joseph's Higher Secondary School, Kozhikode",2025,8.71,No,DevOps
STU09343,Anmol Deshpande,17,Female,anmoldeshpande707@gmail.com,9526286166,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2025,7.49,No,Data Science
STU09344,Harshil Lall,21,Female,harshillall420@gmail.com,9356553788,Undergraduate,BCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,8.63,No,Angular
STU09345,Girish Goel,20,Male,girishgoel367@gmail.com,9240367424,Undergraduate,BA,English,No,"Mahatma Gandhi University, Kottayam",2026,7.01,No,UI/UX Design
STU09346,Meghana Ahuja,24,Male,meghanaahuja31@gmail.com,9389317852,Postgraduate,MCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,7.69,No,MERN Stack
STU09347,Wahab Krishnan,26,Male,wahabkrishnan206@gmail.com,9887860331,Working Professional,M.Sc,Data Science,Yes,"Loyola College, Chennai",2023,6.83,No,Python
STU09348,Kamala Dey,20,Female,kamaladey249@gmail.com,9463295654,Undergraduate,B.Tech,IT,Yes,"Christ University, Bengaluru",2026,8.55,No,Business Analytics
STU09349,Elijah Ahluwalia,15,Male,elijahahluwalia442@gmail.com,9535443011,10th,10th,General,No,"Loyola School, Thiruvananthapuram",2026,8.46,No,DevOps
STU09350,Pallavi Kapadia,22,Female,pallavikapadia289@gmail.com,9383908018,Postgraduate,MBA,Business Administration,No,Indian Institute of Technology Madras,2026,6.02,Yes,Testing
STU09351,Leela Jayaraman,18,Female,leelajayaraman800@gmail.com,9539905710,12th,12th,Commerce,No,"Bhavan's Vidya Mandir, Kochi",2026,9.3,No,Python
STU09352,Hema Singhal,25,Female,hemasinghal593@gmail.com,9557040720,Postgraduate,MCA,Computer Applications,Yes,College of Engineering Trivandrum,2025,6.68,No,DevOps
STU09353,Vedhika Rajagopalan,22,Male,vedhikarajagopalan392@gmail.com,9193261534,Undergraduate,B.Tech,Mechanical,No,College of Engineering Trivandrum,2026,8.04,No,Python
STU09354,Eshana Barad,20,Female,eshanabarad392@gmail.com,9605853835,Undergraduate,BCA,Computer Applications,Yes,Indian Institute of Technology Madras,2026,6.81,No,Flutter
STU09355,Karan Buch,26,Male,karanbuch1@gmail.com,9757174454,Working Professional,M.Sc,Computer Science,Yes,"Jain University, Bengaluru",2023,5.5,Yes,MERN Stack
STU09356,Kalpit Gokhale,20,Male,kalpitgokhale766@gmail.com,9907379194,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,7.27,No,MEARN Stack
STU09357,David Swaminathan,21,Male,davidswaminathan209@gmail.com,9202126381,Undergraduate,B.Com,Commerce,No,"Sacred Heart College, Thevara",2026,9.51,No,Testing
STU09358,Ekaraj Dube,24,Male,ekarajdube904@gmail.com,9380277989,Undergraduate,B.Com,Commerce,No,"Christ University, Bengaluru",2023,9.52,No,MERN Stack
STU09359,Leela Agate,30,Female,leelaagate839@gmail.com,9889250967,Working Professional,MBA,Business Administration,No,"Anna University, Chennai",2021,5.58,Yes,UI/UX Design
STU09360,Wridesh Guha,24,Female,wrideshguha101@gmail.com,9233028920,Undergraduate,B.Sc,Mathematics,No,"Mahatma Gandhi University, Kottayam",2023,5.93,No,DevOps
STU09361,Yutika Mand,29,Female,yutikamand970@gmail.com,9332771594,Working Professional,M.Sc,Data Science,Yes,"St. Xavier's College, Mumbai",2020,5.85,Yes,MEARN Stack
STU09362,Rudra Sahni,21,Male,rudrasahni700@gmail.com,9629193043,Undergraduate,B.Tech,ECE,No,"Mahatma Gandhi University, Kottayam",2026,7.92,No,DevOps
STU09363,Yoshita Sankaran,25,Female,yoshitasankaran116@gmail.com,9929243490,Undergraduate,B.Sc,Mathematics,No,"Maharaja's College, Ernakulam",2022,6.18,Yes,Python
STU09364,Kamya Andra,25,Female,kamyaandra87@gmail.com,9649669273,Postgraduate,M.Tech,CSE,Yes,National Institute of Technology Calicut,2025,9.14,No,Flutter
STU09365,Warjas Bala,20,Female,warjasbala396@gmail.com,9989311410,Undergraduate,BCA,Computer Applications,Yes,Rajagiri School of Engineering and Technology,2026,6.74,No,AI/ML
STU09366,Kamala Chaudhry,22,Female,kamalachaudhry809@gmail.com,9902555291,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,7.46,No,MERN Stack
STU09367,Rachana Purohit,24,Female,rachanapurohit747@gmail.com,9133340561,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2023,8.17,No,AI/ML
STU09368,Aryan Baria,22,Male,aryanbaria118@gmail.com,9288548079,Postgraduate,MBA,Business Administration,No,"Anna University, Chennai",2026,8.62,No,UI/UX Design
STU09369,Vinaya De,23,Male,vinayade806@gmail.com,9896904330,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kozhikode",2023,5.5,Yes,Python
STU09370,Ladli Bhatia,18,Male,ladlibhatia490@gmail.com,9781338938,12th,12th,Commerce,No,"Sarvodaya Vidyalaya, Thiruvananthapuram",2026,7.71,No,Python
STU09371,Idika Peri,30,Female,idikaperi38@gmail.com,9401712758,Working Professional,M.Sc,Data Science,Yes,"Christ University, Bengaluru",2021,7.4,No,MEARN Stack
STU09372,Chakradev Memon,20,Male,chakradevmemon14@gmail.com,9150149429,Undergraduate,B.Com,Commerce,No,"Maharaja's College, Ernakulam",2026,7.36,No,React
STU09373,Chasmum De,23,Male,chasmumde338@gmail.com,9566008028,Postgraduate,M.Tech,CSE,Yes,Cochin University of Science and Technology,2026,7.11,No,DevOps
STU09374,Nathaniel Munshi,22,Female,nathanielmunshi31@gmail.com,9261104288,Undergraduate,B.Tech,IT,Yes,"Jain University, Bengaluru",2026,5.57,Yes,Python
STU09375,Jagrati Som,25,Female,jagratisom448@gmail.com,9215997605,Working Professional,M.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2025,8.09,No,React
STU09376,Unnati Sankaran,22,Female,unnatisankaran656@gmail.com,9876544126,Undergraduate,B.Tech,CSE,Yes,"University of Kerala, Thiruvananthapuram",2026,7.79,No,MERN Stack
STU09377,Nachiket Sachdev,27,Female,nachiketsachdev174@gmail.com,9178085473,Working Professional,MBA,Business Administration,No,"Anna University, Chennai",2023,8.5,No,Business Analytics
STU09378,Harrison Lata,23,Male,harrisonlata232@gmail.com,9761315279,Postgraduate,MBA,Business Administration,No,Indian Institute of Technology Madras,2026,6.94,No,Angular
STU09379,Udant Deep,15,Male,udantdeep420@gmail.com,9474785238,10th,10th,General,No,"Government Higher Secondary School, Tripunithura",2026,8.41,No,Data Science
STU09380,Unni Ahluwalia,29,Female,unniahluwalia820@gmail.com,9637085215,Working Professional,M.Sc,Data Science,Yes,"St. Thomas College, Thrissur",2020,7.15,No,Data Science
STU09381,Abhimanyu Sachar,21,Male,abhimanyusachar745@gmail.com,9258579574,Undergraduate,B.Tech,Mechanical,No,"Government Engineering College, Thrissur",2026,8.25,No,Testing
STU09382,Manthan Kalita,26,Male,manthankalita493@gmail.com,9800641969,Postgraduate,MBA,Business Administration,No,"Madras Christian College, Chennai",2024,6.73,No,DevOps
STU09383,Urvi Kata,24,Female,urvikata187@gmail.com,9117193704,Undergraduate,B.Tech,ECE,No,"Anna University, Chennai",2024,5.66,Yes,Python
STU09384,Max Chacko,24,Female,maxchacko185@gmail.com,9619201919,Undergraduate,B.Tech,ECE,No,Cochin University of Science and Technology,2024,6.65,Yes,Python
STU09385,Oni Dara,23,Female,onidara612@gmail.com,9338144895,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Palakkad",2024,6.89,No,DevOps
STU09386,Diya Kuruvilla,21,Male,diyakuruvilla609@gmail.com,9652089535,Undergraduate,B.Tech,Civil,No,"University of Kerala, Thiruvananthapuram",2026,6.81,Yes,DevOps
STU09387,Riya Kala,24,Male,riyakala862@gmail.com,9237068739,Undergraduate,B.Com,Commerce,No,"St. Xavier's College, Mumbai",2023,7.98,No,Business Analytics
STU09388,Hema Banerjee,18,Female,hemabanerjee359@gmail.com,9953666641,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.38,No,Python
STU09389,Ranbir Cheema,30,Female,ranbircheema648@gmail.com,9271314574,Working Professional,MBA,Business Administration,No,"Mahatma Gandhi University, Kottayam",2020,8.39,No,DevOps
STU09390,Vasana Batta,20,Female,vasanabatta591@gmail.com,9531391198,Undergraduate,B.Sc,Mathematics,No,"Maharaja's College, Ernakulam",2026,8.45,No,MERN Stack
STU09391,Shivani Sharaf,22,Female,shivanisharaf739@gmail.com,9550276540,Undergraduate,BA,English,No,"St. Albert's College, Kochi",2025,6.77,No,UI/UX Design
STU09392,Yatin Mohanty,25,Female,yatinmohanty911@gmail.com,9695694552,Undergraduate,BCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2022,8.44,No,MERN Stack
STU09393,Abdul Mukherjee,18,Female,abdulmukherjee60@gmail.com,9101238461,12th,12th,Arts,No,"Kendriya Vidyalaya No. 1, Kozhikode",2026,7.38,No,React
STU09394,Nachiket Bava,22,Male,nachiketbava199@gmail.com,9304253614,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Thrissur",2024,8.19,Yes,PHP
STU09395,Triveni Saraf,19,Female,trivenisaraf394@gmail.com,9236114401,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2025,7.65,No,Testing
STU09396,Daniel Chaudhari,29,Female,danielchaudhari508@gmail.com,9988020622,Working Professional,MBA,Business Administration,No,Cochin University of Science and Technology,2021,9.08,No,Data Science
STU09397,Maanav Dhaliwal,20,Male,maanavdhaliwal667@gmail.com,9987376979,Undergraduate,B.Tech,ECE,No,"Christ University, Bengaluru",2026,7.14,No,Python
STU09398,Qushi Merchant,22,Female,qushimerchant694@gmail.com,9485651691,Postgraduate,M.Sc,Data Science,Yes,"Sacred Heart College, Thevara",2026,6.51,No,Python
STU09399,Vasudha Saran,22,Female,vasudhasaran325@gmail.com,9978214661,Undergraduate,B.Com,Commerce,No,"Mahatma Gandhi University, Kottayam",2025,7.14,Yes,Angular
STU09400,Vritti Kade,20,Female,vrittikade432@gmail.com,9807124842,Diploma,Diploma,CSE,Yes,"Model Polytechnic College, Vadakara",2026,7.82,No,DevOps
STU09401,Kamya Shere,18,Female,kamyashere127@gmail.com,9578042969,12th,12th,Science,No,"Bhavan's Vidya Mandir, Kochi",2026,7.13,No,DevOps
STU09402,Niharika Khurana,17,Female,niharikakhurana443@gmail.com,9581170035,12th,12th,Science,No,"Loyola School, Thiruvananthapuram",2026,6.88,No,Flutter
STU09403,Kai Dave,24,Female,kaidave418@gmail.com,9283531279,Postgraduate,MBA,Business Administration,No,"Jain University, Bengaluru",2026,6.29,No,MERN Stack
STU09404,Xalak Palan,22,Female,xalakpalan858@gmail.com,9376255495,Diploma,Diploma,Mechanical,No,"Model Polytechnic College, Vadakara",2024,6.87,Yes,DevOps
STU09405,Leena Rau,25,Female,leenarau603@gmail.com,9345234156,Postgraduate,M.Tech,CSE,Yes,"Anna University, Chennai",2025,7.38,No,DevOps
STU09406,Keya Goswami,20,Female,keyagoswami802@gmail.com,9772507449,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kalamassery",2026,8.85,No,AI/ML
STU09407,Harshil Rege,25,Female,harshilrege671@gmail.com,9584688977,Undergraduate,BBA,Business Administration,No,"St. Albert's College, Kochi",2022,5.94,No,React
STU09408,Anika Chhabra,21,Female,anikachhabra754@gmail.com,9562108009,Undergraduate,BCA,Computer Applications,Yes,"Jain University, Bengaluru",2026,7.71,Yes,MEARN Stack
STU09409,Agastya Gala,23,Female,agastyagala338@gmail.com,9896692221,Postgraduate,MCA,Computer Applications,Yes,"University of Kerala, Thiruvananthapuram",2026,7.66,No,React
STU09410,Chandran Chander,21,Female,chandranchander930@gmail.com,9697459323,Diploma,Diploma,CSE,Yes,"Model Polytechnic College, Vadakara",2024,5.75,No,AI/ML
STU09411,Rachana Sachdeva,22,Female,rachanasachdeva748@gmail.com,9855516680,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2025,7.09,No,Python
STU09412,Ganga Apte,24,Female,gangaapte734@gmail.com,9817518868,Working Professional,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2025,6.05,Yes,MERN Stack
STU09413,Isaiah Natt,18,Female,isaiahnatt571@gmail.com,9771142513,12th,12th,Commerce,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.97,No,Testing
STU09414,Om Kadakia,24,Male,omkadakia30@gmail.com,9925163697,Postgraduate,MCA,Computer Applications,Yes,Indian Institute of Technology Madras,2026,7.17,No,MERN Stack
STU09415,Radha Chada,20,Female,radhachada11@gmail.com,9854120741,Undergraduate,B.Sc,Mathematics,No,"Mahatma Gandhi University, Kottayam",2026,7.68,No,MEARN Stack
STU09416,Chanchal Garde,20,Male,chanchalgarde780@gmail.com,9655961316,Undergraduate,B.Tech,CSE,Yes,Indian Institute of Technology Madras,2026,5.97,No,DevOps
STU09417,Lucky Dhar,23,Male,luckydhar603@gmail.com,9452697470,Undergraduate,B.Tech,Mechanical,No,National Institute of Technology Calicut,2025,5.86,Yes,MERN Stack
STU09418,Dhruv Wali,22,Female,dhruvwali300@gmail.com,9624600161,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2025,5.8,No,Python
STU09419,Dayamai Ganesan,23,Female,dayamaiganesan892@gmail.com,9859458371,Postgraduate,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2026,7.3,No,Python
STU09420,Azaan Koshy,25,Male,azaankoshy405@gmail.com,9121570599,Undergraduate,B.Tech,CSE,Yes,"Christ University, Bengaluru",2022,7.29,No,MEARN Stack
STU09421,Avni Kata,26,Female,avnikata725@gmail.com,9781909509,Working Professional,MBA,Business Administration,No,"St. Albert's College, Kochi",2024,7.46,No,Business Analytics
STU09422,Warjas Brar,20,Female,warjasbrar584@gmail.com,9491531701,Undergraduate,B.Tech,IT,Yes,"Mahatma Gandhi University, Kottayam",2026,8.94,No,Business Analytics
STU09423,Yuvraj Bath,24,Female,yuvrajbath21@gmail.com,9305616639,Postgraduate,MCA,Computer Applications,Yes,"Christ University, Bengaluru",2026,6.47,No,Flutter
STU09424,Advika Sachdeva,25,Female,advikasachdeva806@gmail.com,9658220222,Undergraduate,B.Tech,ECE,No,Cochin University of Science and Technology,2023,6.1,Yes,Testing
STU09425,Farhan Varma,21,Male,farhanvarma806@gmail.com,9811159609,Undergraduate,B.Com,Commerce,No,"St. Albert's College, Kochi",2026,6.68,No,Business Analytics
STU09426,Adweta Khurana,27,Female,adwetakhurana556@gmail.com,9165284499,Working Professional,MCA,Computer Applications,Yes,"Anna University, Chennai",2023,7.1,No,MERN Stack
STU09427,Sanaya Kade,16,Female,sanayakade153@gmail.com,9611731327,10th,10th,General,No,"St. Thomas Higher Secondary School, Thrissur",2026,6.44,No,MEARN Stack
STU09428,Kavya Bains,21,Female,kavyabains924@gmail.com,9376100373,Undergraduate,BBA,Business Administration,No,"Mahatma Gandhi University, Kottayam",2026,6.18,No,DevOps
STU09429,Ikshita Garde,21,Female,ikshitagarde85@gmail.com,9550291442,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Thrissur",2024,6.06,No,AI/ML
STU09430,Gauri Pingle,21,Female,gauripingle202@gmail.com,9205335759,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,5.67,Yes,React
STU09431,Ridhi Muni,21,Female,ridhimuni41@gmail.com,9920608809,Undergraduate,BA,English,No,"St. Xavier's College, Mumbai",2026,7.01,No,Testing
STU09432,Janaki Mandal,24,Female,janakimandal991@gmail.com,9344658800,Postgraduate,MBA,Business Administration,No,"St. Albert's College, Kochi",2026,8.06,No,Testing
STU09433,Krishna Baria,29,Female,krishnabaria869@gmail.com,9702689122,Working Professional,M.Sc,Data Science,Yes,"St. Thomas College, Thrissur",2020,7.08,No,Data Science
STU09434,Luke Murthy,23,Male,lukemurthy143@gmail.com,9545059534,Postgraduate,MBA,Business Administration,No,"St. Xavier's College, Mumbai",2026,6.65,No,UI/UX Design
STU09435,Brinda Edwin,24,Male,brindaedwin867@gmail.com,9377347908,Postgraduate,M.Sc,Data Science,Yes,"Mahatma Gandhi University, Kottayam",2025,7.4,No,Business Analytics
STU09436,Gagan Deshmukh,20,Male,gagandeshmukh100@gmail.com,9546922542,Undergraduate,B.Sc,Mathematics,No,"Anna University, Chennai",2026,6.66,Yes,PHP
STU09437,Shaurya Prabhu,25,Female,shauryaprabhu113@gmail.com,9120394207,Undergraduate,BCA,Computer Applications,Yes,"Anna University, Chennai",2021,7.48,Yes,Flutter
STU09438,Urvi Pant,21,Female,urvipant766@gmail.com,9835665844,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Palakkad",2026,6.01,Yes,AI/ML
STU09439,Caleb Brar,22,Male,calebbrar281@gmail.com,9428816981,Undergraduate,B.Tech,CSE,Yes,"TKM College of Engineering, Kollam",2026,7.66,No,Business Analytics
STU09440,Ekani Sur,25,Female,ekanisur797@gmail.com,9138562912,Undergraduate,BBA,Business Administration,No,"Sacred Heart College, Thevara",2022,8.22,No,UI/UX Design
STU09441,Jatin Verma,20,Female,jatinverma324@gmail.com,9254414441,Undergraduate,BCA,Computer Applications,Yes,"TKM College of Engineering, Kollam",2026,7.34,No,Angular
STU09442,Warda Raju,18,Female,wardaraju628@gmail.com,9205484804,12th,12th,Science,No,"St. Thomas Higher Secondary School, Thrissur",2026,7.33,No,Python
STU09443,Triveni Mander,29,Female,trivenimander345@gmail.com,9336249200,Working Professional,MCA,Computer Applications,Yes,Cochin University of Science and Technology,2021,6.31,No,Data Science
STU09444,Teerth Kalita,23,Female,teerthkalita133@gmail.com,9351021490,Postgraduate,MCA,Computer Applications,Yes,"Model Engineering College, Kochi",2026,6.84,No,Python
STU09445,Aachal Kumer,23,Male,aachalkumer759@gmail.com,9361466971,Postgraduate,MCA,Computer Applications,Yes,"Anna University, Chennai",2026,8.82,No,Angular
STU09446,Azaan Lal,19,Male,azaanlal542@gmail.com,9138391628,12th,12th,Arts,No,"Kendriya Vidyalaya No. 1, Kozhikode",2025,8.14,No,UI/UX Design
STU09447,Urvashi Naidu,18,Female,urvashinaidu93@gmail.com,9600733906,12th,12th,Arts,No,"Chinmaya Vidyalaya, Thrissur",2026,9.29,No,UI/UX Design
STU09448,Tamanna Patla,22,Female,tamannapatla854@gmail.com,9737744889,Undergraduate,B.Tech,CSE,Yes,"Government Engineering College, Thrissur",2026,5.5,Yes,MEARN Stack
STU09449,Oliver Warrior,23,Female,oliverwarrior96@gmail.com,9604158982,Undergraduate,BCA,Computer Applications,Yes,National Institute of Technology Calicut,2024,7.25,No,React
STU09450,Anay Garde,21,Male,anaygarde477@gmail.com,9169387312,Undergraduate,B.Tech,ECE,No,Indian Institute of Technology Madras,2026,8.35,No,MERN Stack
STU09451,Girindra Oommen,21,Female,girindraoommen816@gmail.com,9245057611,Undergraduate,BBA,Business Administration,No,Indian Institute of Technology Madras,2026,6.96,No,Data Science
STU09452,Ojas Rattan,19,Male,ojasrattan896@gmail.com,9335454844,Diploma,Diploma,CSE,Yes,"Government Polytechnic College, Kannur",2026,6.65,No,MEARN Stack
STU09453,Hardik Parekh,23,Male,hardikparekh378@gmail.com,9271561383,Undergraduate,B.Com,Commerce,No,"Christ University, Bengaluru",2024,7.95,No,Python
STU09454,Ekani Raman,22,Female,ekaniraman715@gmail.com,9682808900,Undergraduate,BBA,Business Administration,No,Cochin University of Science and Technology,2025,6.31,No,MERN Stack
STU09455,Eiravati Chakraborty,20,Male,eiravatichakraborty969@gmail.com,9173329126,Diploma,Diploma,CSE,Yes,"Model Polytechnic College, Vadakara",2025,5.92,Yes,MEARN Stack
STU09456,Raagini Sarin,21,Female,raaginisarin651@gmail.com,9827951393,Undergraduate,B.Tech,ECE,No,"Mahatma Gandhi University, Kottayam",2026,7.13,No,AI/ML
STU09457,Bachittar Ravi,22,Female,bachittarravi679@gmail.com,9536726781,Undergraduate,B.Tech,Mechanical,No,Rajagiri School of Engineering and Technology,2026,7.27,No,DevOps
STU09458,Wriddhish Prabhu,20,Male,wriddhishprabhu985@gmail.com,9416383261,Undergraduate,B.Tech,Mechanical,No,"TKM College of Engineering, Kollam",2026,7.61,No,Testing
STU09459,Aradhana Kapadia,26,Female,aradhanakapadia562@gmail.com,9460496736,Working Professional,M.Sc,Computer Science,Yes,"Christ University, Bengaluru",2023,8.12,No,MERN Stack
STU09460,Tristan Venkataraman,22,Male,tristanvenkataraman191@gmail.com,9794700717,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kozhikode",2024,5.91,Yes,Testing
STU09461,Jeet Tripathi,22,Male,jeettripathi255@gmail.com,9331998703,Postgraduate,MBA,Business Administration,No,"Anna University, Chennai",2026,6.81,No,Testing
STU09462,Mekhala Dhaliwal,23,Female,mekhaladhaliwal656@gmail.com,9672146879,Undergraduate,B.Tech,ECE,No,National Institute of Technology Calicut,2025,9.06,No,MERN Stack
STU09463,Yashvi Khosla,20,Male,yashvikhosla349@gmail.com,9315963314,Diploma,Diploma,Mechanical,No,"Government Polytechnic College, Kannur",2026,7.58,No,MERN Stack
STU09464,Harshil Radhakrishnan,25,Male,harshilradhakrishnan927@gmail.com,9917885682,Postgraduate,M.Tech,CSE,Yes,Rajagiri School of Engineering and Technology,2025,6.19,No,DevOps
STU09465,Yasti Mangat,18,Female,yastimangat19@gmail.com,9972786929,12th,12th,Commerce,No,"Loyola School, Thiruvananthapuram",2026,7.97,No,MEARN Stack
STU09466,Irya Nath,30,Female,iryanath912@gmail.com,9278056056,Working Professional,M.Tech,CSE,Yes,College of Engineering Trivandrum,2020,8.83,No,Flutter
STU09467,Anusha Mohan,21,Male,anushamohan796@gmail.com,9552216593,Diploma,Diploma,Civil,No,"Government Polytechnic College, Kannur",2025,8.66,No,DevOps
STU09468,Balvan Agarwal,20,Male,balvanagarwal614@gmail.com,9357365485,Undergraduate,B.Tech,Mechanical,No,"Anna University, Chennai",2026,6.58,No,DevOps
STU09469,Daksha Ganesan,20,Female,dakshaganesan753@gmail.com,9774173891,Undergraduate,BCA,Computer Applications,Yes,"Government Engineering College, Thrissur",2026,7.32,No,React
STU09470,Harita Divan,21,Male,haritadivan176@gmail.com,9583069782,Undergraduate,B.Tech,CSE,Yes,"Model Engineering College, Kochi",2026,7.44,No,MEARN Stack
